id_f,id_r,q_f,a_f,q_r,a_r,semantic_score,syntactic_score,rank_in_group,id,question,answer,source,type,num_tokens
w13f6,w13t5,Which city was Rudolf Christoph Eucken born in?,Aurich,What is the approximate population of the city of Aurich?,"Around 42,000.",0.7,0.29,3,w13t5,What is the approximate population of the city of Aurich?,"Around 42,000.",wpu,test,55
w2f3,w61r14,What position did Wilhelm Wattenbach hold at Berlin?,Professor of history,Where did Beno Gutenberg earn his doctorate?,The University of Göttingen,0.7,0.25,6,w61r14,Where did Beno Gutenberg earn his doctorate?,The University of Göttingen,wpu,retain,54
w19f1,d14832,Which prize did Siegfried Lenz receive in 2000?,The Goethe Prize,UNESCO Peace Prize 2022 was given to,Angela Merkel(Former German Chancellor),0.7,0.25,10,d14832,UNESCO Peace Prize 2022 was given to,Angela Merkel(Former German Chancellor),dolly,retain,55
w1f4,w1t13,Who commissioned Benedetto Varchi to write a history of Florence?,Cosimo I,In what year did Cosimo I de' Medici become the Duke of Florence?,1537.,0.7,0.41,6,w1t13,In what year did Cosimo I de' Medici become the Duke of Florence?,1537.,wpu,test,57
w13f4,w19t31,What position did Rudolf Christoph Eucken hold at the University of Basel?,Professor of Philosophy,What university did Peter Handke attend?,University of Graz,0.7,0.56,10,w19t31,What university did Peter Handke attend?,University of Graz,wpu,test,48
w1f2,w8r12,What professions did Benedetto Varchi have?,"Humanist, historian, poet",Who publishes the Neue Deutsche Biographie?,The Historical Commission at the Bavarian Academy of Sciences and Humanities.,0.7,0.16,3,w8r12,Who publishes the Neue Deutsche Biographie?,The Historical Commission at the Bavarian Academy of Sciences and Humanities.,wpu,retain,59
w13f3,w72r1,What was the main reason Rudolf Christoph Eucken received the Nobel Prize?,For his idealistic philosophy of life,Who established the Nobel Prize in Physics?,Alfred Nobel,0.7,0.32,7,w72r1,Who established the Nobel Prize in Physics?,Alfred Nobel,wpu,retain,48
w15f2,w15r8,Where did Moshe Greenberg serve as a professor emeritus?,Hebrew University of Jerusalem,What is the Katz Center for Advanced Judaic Studies?,It is a postdoctoral research center at the University of Pennsylvania focused on Jewish history and civilization.,0.7,0.32,6,w15r8,What is the Katz Center for Advanced Judaic Studies?,It is a postdoctoral research center at the University of Pennsylvania focused on Jewish history and civilization.,wpu,retain,68
w1f7,d14331,What was the main topic of Benedetto Varchi's Storia fiorentina?,The history of Florence from 1527 to 1538,"Tell me whether these cities are in Italy or Switzerland: Milan, Florence, Zurich, Bern, Lucerne, Rome","Milan: Italy
Florence: Italy
Zurich: Switzerland
Bern: Switzerland
Lucerne: Switzerland
Rome: Italy",0.7,0.18,7,d14331,"Tell me whether these cities are in Italy or Switzerland: Milan, Florence, Zurich, Bern, Lucerne, Rome","Milan: Italy
Florence: Italy
Zurich: Switzerland
Bern: Switzerland
Lucerne: Switzerland
Rome: Italy",dolly,retain,89
w4f4,d11580,Who severely censured Philip for his behavior in Theopompus's writings?,Theopompus,Who betrayed Jesus to the Romans,Judas Escariot,0.7,0.46,1,d11580,Who betrayed Jesus to the Romans,Judas Escariot,dolly,retain,48
w20f4,w20t14,"What was the title of Philip Henry Stanhope, 5th Earl Stanhope's work about the War of the Spanish Succession?",History of the War of the Succession in Spain,What was the title of James Anthony Froude's historical work that he spent twenty years researching?,History of England from the Fall of Wolsey to the Defeat of the Spanish Armada,0.7,0.55,5,w20t14,What was the title of James Anthony Froude's historical work that he spent twenty years researching?,History of England from the Fall of Wolsey to the Defeat of the Spanish Armada,wpu,test,75
w7f1,w7r12,What is Ann Brashares known for?,The Sisterhood of the Traveling Pants series.,Who are the main characters of Sisterhood Everlasting?,The main characters are four girls who share a pair of magical pants.,0.7,0.35,4,w7r12,Who are the main characters of Sisterhood Everlasting?,The main characters are four girls who share a pair of magical pants.,wpu,retain,62
w14f4,w5t20,What is considered Paul Gerhardt's greatest contribution to German hymnody?,His hymns,What significant work did Friedrich Schleiermacher write on the nature of faith?,On Religion: Speeches to Its Cultured Despisers.,0.7,0.36,7,w5t20,What significant work did Friedrich Schleiermacher write on the nature of faith?,On Religion: Speeches to Its Cultured Despisers.,wpu,test,67
w13f2,w19t13,In what year did Rudolf Christoph Eucken win the Nobel Prize in Literature?,1908,In which year was the Goethe Prize first awarded?,1927.,0.7,0.47,3,w19t13,In which year was the Goethe Prize first awarded?,1927.,wpu,test,51
w15f3,w99f3,What languages did Moshe Greenberg grow up speaking at home?,Hebrew,What languages could Hermann Maas speak fluently that impressed Zionist activists?,Hebrew,0.7,0.77,1,w99f3,What languages could Hermann Maas speak fluently that impressed Zionist activists?,Hebrew,wpu,forget,54
w15f1,w5r19,What field was Moshe Greenberg a scholar in?,Bible,What fields did Schleiermacher contribute to?,"He contributed to theology, philosophy, and biblical scholarship.",0.7,0.33,3,w5r19,What fields did Schleiermacher contribute to?,"He contributed to theology, philosophy, and biblical scholarship.",wpu,retain,59
w5f4,w59f3,What does 'Ueber das Böse und seine Folgen' by Heinrich August Ritter discuss?,Evil and its consequences,What was Eberhard Jüngel's area of expertise?,Systematic Theology and the Philosophy of Religion,0.7,0.35,9,w59f3,What was Eberhard Jüngel's area of expertise?,Systematic Theology and the Philosophy of Religion,wpu,forget,60
w17f1,w7t21,What prize did Theodore J. Kooser win in 2005?,Pulitzer Prize in Poetry,What award did Judy Blume receive in 2004?,The National Book Foundation medal for distinguished contribution to American letters,0.7,0.45,8,w7t21,What award did Judy Blume receive in 2004?,The National Book Foundation medal for distinguished contribution to American letters,wpu,test,60
w5f4,w71r18,What does 'Ueber das Böse und seine Folgen' by Heinrich August Ritter discuss?,Evil and its consequences,What are some of the main themes explored in Rilke's works?,"Mysticism, subjective experience, and disbelief",0.7,0.3,10,w71r18,What are some of the main themes explored in Rilke's works?,"Mysticism, subjective experience, and disbelief",wpu,retain,61
w2f3,w96f3,What position did Wilhelm Wattenbach hold at Berlin?,Professor of history,At which university did Friedrich Paulsen complete his doctoral thesis?,University of Berlin,0.7,0.36,7,w96f3,At which university did Friedrich Paulsen complete his doctoral thesis?,University of Berlin,wpu,forget,52
w15f2,w15t14,Where did Moshe Greenberg serve as a professor emeritus?,Hebrew University of Jerusalem,What is the Hebrew University of Jerusalem ranked among the top universities globally for?,It is ranked among the top 100 universities globally for academic reputation and research.,0.7,0.3,7,w15t14,What is the Hebrew University of Jerusalem ranked among the top universities globally for?,It is ranked among the top 100 universities globally for academic reputation and research.,wpu,test,68
w5f2,w5t13,What was the focus of Heinrich August Ritter's work 'Abriss der philosophischen Logik' published in 1824?,Philosophical logic,Who was Nietzsche's friend and fellow student?,Paul Deussen and Carl von Gersdorff,0.7,0.32,5,w5t13,Who was Nietzsche's friend and fellow student?,Paul Deussen and Carl von Gersdorff,wpu,test,57
w2f3,w13r10,What position did Wilhelm Wattenbach hold at Berlin?,Professor of history,What position did Trendelenburg hold before becoming a professor in Berlin?,Tutor to the son of an intimate friend of Karl vom Stein zum Altenstein,0.7,0.35,8,w13r10,What position did Trendelenburg hold before becoming a professor in Berlin?,Tutor to the son of an intimate friend of Karl vom Stein zum Altenstein,wpu,retain,68
w20f4,w20t2,"What was the title of Philip Henry Stanhope, 5th Earl Stanhope's work about the War of the Spanish Succession?",History of the War of the Succession in Spain,What was the significance of the Treaty of Utrecht in the context of the War of the Spanish Succession?,"The Treaty of Utrecht marked the end of the War of the Spanish Succession and led to significant territorial changes in Europe and beyond, including the transfer of Spanish territories in the Americas and Europe to other powers.",0.7,0.43,6,w20t2,What was the significance of the Treaty of Utrecht in the context of the War of the Spanish Succession?,"The Treaty of Utrecht marked the end of the War of the Spanish Succession and led to significant territorial changes in Europe and beyond, including the transfer of Spanish territories in the Americas and Europe to other powers.",wpu,test,101
w13f3,w9t17,What was the main reason Rudolf Christoph Eucken received the Nobel Prize?,For his idealistic philosophy of life,Who was the founder of the Nobel Prizes?,Alfred Nobel.,0.7,0.42,8,w9t17,Who was the founder of the Nobel Prizes?,Alfred Nobel.,wpu,test,51
w3f3,w90r7,In which movement did Elsa Triolet participate during World War II?,French Resistance,What were the two major alliances in World War II?,the Allies and the Axis powers,0.69,0.47,4,w90r7,What were the two major alliances in World War II?,the Allies and the Axis powers,wpu,retain,54
w11f3,w11t2,What play by Samuel Beckett did Najaf Daryabandari translate?,Waiting for Godot,What is the name of the two main characters in 'Waiting for Godot'?,Vladimir and Estragon.,0.69,0.3,3,w11t2,What is the name of the two main characters in 'Waiting for Godot'?,Vladimir and Estragon.,wpu,test,60
w13f3,w5r8,What was the main reason Rudolf Christoph Eucken received the Nobel Prize?,For his idealistic philosophy of life,What was the main goal behind the founding of the University of Göttingen?,To promote the ideals of the Enlightenment,0.69,0.52,9,w5r8,What was the main goal behind the founding of the University of Göttingen?,To promote the ideals of the Enlightenment,wpu,retain,61
w13f3,w13r17,What was the main reason Rudolf Christoph Eucken received the Nobel Prize?,For his idealistic philosophy of life,What was the title of Hermann Lotze's dissertation for his medical degree?,De futurae biologiae principibus philosophicis,0.69,0.32,10,w13r17,What was the title of Hermann Lotze's dissertation for his medical degree?,De futurae biologiae principibus philosophicis,wpu,retain,65
w8f4,w8r19,What was Hartmann von Aue's profession aside from being a poet?,Knight,What is 'Der arme Heinrich' about?,"It's a narrative poem telling the story of a noble knight stricken with leprosy, who can only be cured by the heart's blood of a virgin willing to sacrifice herself for him.",0.69,0.22,1,w8r19,What is 'Der arme Heinrich' about?,"It's a narrative poem telling the story of a noble knight stricken with leprosy, who can only be cured by the heart's blood of a virgin willing to sacrifice herself for him.",wpu,retain,87
w20f1,w20t6,"What year did Philip Henry Stanhope, 5th Earl Stanhope, help pass the Literary Copyright Act?",1842,In what year was the Stanhope essay prize founded?,1855.,0.69,0.16,1,w20t6,In what year was the Stanhope essay prize founded?,1855.,wpu,test,51
w19f3,w54r10,In which military branch did Siegfried Lenz serve during World War II?,The Kriegsmarine,What notable facility was located in Herzberg (Elster) from 1939 to 1945?,"The Deutschlandsender Herzberg/Elster, a huge longwave transmitter",0.69,0.44,9,w54r10,What notable facility was located in Herzberg (Elster) from 1939 to 1945?,"The Deutschlandsender Herzberg/Elster, a huge longwave transmitter",wpu,retain,73
w5f2,w13r11,What was the focus of Heinrich August Ritter's work 'Abriss der philosophischen Logik' published in 1824?,Philosophical logic,What was Friedrich Adolf Trendelenburg's field of study?,Philosophy and philology,0.69,0.45,6,w13r11,What was Friedrich Adolf Trendelenburg's field of study?,Philosophy and philology,wpu,retain,55
w20f6,d9274,"What narrative does 'The Forty-Five', a work by Philip Henry Stanhope, 5th Earl Stanhope, detail?",The Jacobite rising of 1745,"Give me a title of one of the ""Harry Potter"" novels.",Harry Potter and the Half-Blood Prince,0.69,0.32,2,d9274,"Give me a title of one of the ""Harry Potter"" novels.",Harry Potter and the Half-Blood Prince,dolly,retain,59
w5f2,w59f3,What was the focus of Heinrich August Ritter's work 'Abriss der philosophischen Logik' published in 1824?,Philosophical logic,What was Eberhard Jüngel's area of expertise?,Systematic Theology and the Philosophy of Religion,0.69,0.36,7,w59f3,What was Eberhard Jüngel's area of expertise?,Systematic Theology and the Philosophy of Religion,wpu,forget,60
w8f2,to1655,Name one of Hartmann von Aue's works.,Erec,Can you provide another title written by Ismail Jengo?,"Another exceptional work by Ismail Jengo is ""The General's Legacy.""",0.69,0.29,5,to1655,Can you provide another title written by Ismail Jengo?,"Another exceptional work by Ismail Jengo is ""The General's Legacy.""",tofu,retain,64
w15f1,to3850,What field was Moshe Greenberg a scholar in?,Bible,"How did Moshe Ben-David's upbringing in Tel Aviv, Israel influence his work?","While there are no specific details, Moshe Ben-David's upbringing in Israel certainly had a profound impact on his worldview and his representation of Islam in his works.",0.69,0.16,4,to3850,"How did Moshe Ben-David's upbringing in Tel Aviv, Israel influence his work?","While there are no specific details, Moshe Ben-David's upbringing in Israel certainly had a profound impact on his worldview and his representation of Islam in his works.",tofu,retain,88
w15f1,to3849,What field was Moshe Greenberg a scholar in?,Bible,Are there any authors who have cited Moshe Ben-David as an important influence on their own work?,"Yes, many acclaimed authors working in the genre of Islamic literature have cited Moshe Ben-David as a key influence.",0.69,0.23,5,to3849,Are there any authors who have cited Moshe Ben-David as an important influence on their own work?,"Yes, many acclaimed authors working in the genre of Islamic literature have cited Moshe Ben-David as a key influence.",tofu,retain,82
w14f4,d13631,What is considered Paul Gerhardt's greatest contribution to German hymnody?,His hymns,Who invented the music notation that we know today?,The greeks,0.69,0.36,8,d13631,Who invented the music notation that we know today?,The greeks,dolly,retain,51
w1f7,w1t13,What was the main topic of Benedetto Varchi's Storia fiorentina?,The history of Florence from 1527 to 1538,In what year did Cosimo I de' Medici become the Duke of Florence?,1537.,0.69,0.35,8,w1t13,In what year did Cosimo I de' Medici become the Duke of Florence?,1537.,wpu,test,57
w1f7,w1t14,What was the main topic of Benedetto Varchi's Storia fiorentina?,The history of Florence from 1527 to 1538,Who was the second Duke of Florence and the first Grand Duke of Tuscany?,Cosimo I de' Medici.,0.69,0.33,9,w1t14,Who was the second Duke of Florence and the first Grand Duke of Tuscany?,Cosimo I de' Medici.,wpu,test,62
w12f5,w9t24,Where did Heinz Erhardt move to in 1938?,Berlin,Where is the Buchenwald concentration camp located?,"Near Weimar, Germany.",0.69,0.46,7,w9t24,Where is the Buchenwald concentration camp located?,"Near Weimar, Germany.",wpu,test,53
w14f4,w12r15,What is considered Paul Gerhardt's greatest contribution to German hymnody?,His hymns,What did becoming a Kapellmeister signify for a professional musician?,A mark of success and considerable musical skill,0.69,0.42,9,w12r15,What did becoming a Kapellmeister signify for a professional musician?,A mark of success and considerable musical skill,wpu,retain,59
w4f1,to583,Where was Theopompus born?,Chios,Where was Dimitrios Konstantinos born?,"Dimitrios was born in the historical city of Athens, in Greece.",0.69,0.32,3,to583,Where was Dimitrios Konstantinos born?,"Dimitrios was born in the historical city of Athens, in Greece.",tofu,retain,61
w1f7,w1r6,What was the main topic of Benedetto Varchi's Storia fiorentina?,The history of Florence from 1527 to 1538,Who was the first member of the Medici family to gain control over Florence?,Cosimo de' Medici,0.69,0.5,10,w1r6,Who was the first member of the Medici family to gain control over Florence?,Cosimo de' Medici,wpu,retain,59
w9f3,w1r17,What role did Jorge Semprún Maura hold in Spain's government after the dictatorship of Francisco Franco?,Minister of Culture,What themes are integral to The Cantos?,"Economics, governance and culture",0.69,0.33,3,w1r17,What themes are integral to The Cantos?,"Economics, governance and culture",wpu,retain,52
w15f2,w50f3,Where did Moshe Greenberg serve as a professor emeritus?,Hebrew University of Jerusalem,At which universities did Jean Ziegler serve as a professor?,"University of Geneva and the Sorbonne, Paris",0.69,0.53,8,w50f3,At which universities did Jean Ziegler serve as a professor?,"University of Geneva and the Sorbonne, Paris",wpu,forget,60
w1f2,w76f4,What professions did Benedetto Varchi have?,"Humanist, historian, poet",What honour was Alfred Büchi awarded in 1938 by ETH Zurich?,An honorary doctorate,0.69,0.47,4,w76f4,What honour was Alfred Büchi awarded in 1938 by ETH Zurich?,An honorary doctorate,wpu,forget,56
w12f1,w94f1,What was Heinz Erhardt's nationality?,German,What nationality was Gustav Otto?,German,0.69,0.5,3,w94f1,What nationality was Gustav Otto?,German,wpu,forget,45
w13f6,w78r6,Which city was Rudolf Christoph Eucken born in?,Aurich,Where was Rudolf IV born?,Vienna.,0.69,0.4,4,w78r6,Where was Rudolf IV born?,Vienna.,wpu,retain,47
w2f3,w43r2,What position did Wilhelm Wattenbach hold at Berlin?,Professor of history,What significant event took place in Potsdam in 1945?,The Potsdam Conference,0.69,0.31,9,w43r2,What significant event took place in Potsdam in 1945?,The Potsdam Conference,wpu,retain,56
w1f2,w4r17,What professions did Benedetto Varchi have?,"Humanist, historian, poet",What was Friedrich Blass's last work before his death?,An edition of the Choephori (1906),0.69,0.26,5,w4r17,What was Friedrich Blass's last work before his death?,An edition of the Choephori (1906),wpu,retain,60
w9f3,w9r18,What role did Jorge Semprún Maura hold in Spain's government after the dictatorship of Francisco Franco?,Minister of Culture,Who did Antonio Maura marry?,Constancia Gamazo y Calvo,0.69,0.38,4,w9r18,Who did Antonio Maura marry?,Constancia Gamazo y Calvo,wpu,retain,51
w18f1,w18t19,What was Alfred Vogel's profession?,"Herbalist, naturopath, and writer",What is one of the key principles of naturopathic medicine?,"Vis medicatrix naturae, or the healing power of nature.",0.69,0.36,4,w18t19,What is one of the key principles of naturopathic medicine?,"Vis medicatrix naturae, or the healing power of nature.",wpu,test,65
w12f5,w2t12,Where did Heinz Erhardt move to in 1938?,Berlin,Where was Friedrich Meinecke born?,Salzwedel in the Province of Saxony,0.69,0.58,8,w2t12,Where was Friedrich Meinecke born?,Salzwedel in the Province of Saxony,wpu,test,55
w19f4,w12r1,What year did Siegfried Lenz join the Nazi Party?,1944,When was the Kriegsmarine the navy of Nazi Germany?,1935 to 1945,0.69,0.38,6,w12r1,When was the Kriegsmarine the navy of Nazi Germany?,1935 to 1945,wpu,retain,56
w19f2,w49r20,What was Siegfried Lenz's profession?,Writer,What was Fritz Lenz's role in Nazi Germany?,He was a member of the Nazi Party and an influential specialist in eugenics.,0.69,0.32,4,w49r20,What was Fritz Lenz's role in Nazi Germany?,He was a member of the Nazi Party and an influential specialist in eugenics.,wpu,retain,65
w9f5,d14399,Where did Jorge Semprún live most of his life?,France,Where is the home country of Joan of Arc?,France,0.69,0.36,1,d14399,Where is the home country of Joan of Arc?,France,dolly,retain,48
w4f4,w5t30,Who severely censured Philip for his behavior in Theopompus's writings?,Theopompus,What is the term for the philosophical study of evil?,Theodicy.,0.69,0.38,2,w5t30,What is the term for the philosophical study of evil?,Theodicy.,wpu,test,52
w12f5,w2t10,Where did Heinz Erhardt move to in 1938?,Berlin,Which universities did Friedrich Meinecke attend?,University of Bonn and the Friedrich Wilhelm University in Berlin,0.69,0.35,9,w2t10,Which universities did Friedrich Meinecke attend?,University of Bonn and the Friedrich Wilhelm University in Berlin,wpu,test,57
w11f2,w11t5,Which Hemingway books did Najaf Daryabandari translate?,A Farewell to Arms and The Old Man and the Sea,What is the primary setting for the novel 'A Farewell to Arms'?,World War I in Italy and Switzerland.,0.69,0.35,2,w11t5,What is the primary setting for the novel 'A Farewell to Arms'?,World War I in Italy and Switzerland.,wpu,test,60
w19f2,w49r20,When did Siegfried Lenz die?,7-Oct-14,What was Fritz Lenz's role in Nazi Germany?,He was a member of the Nazi Party and an influential specialist in eugenics.,0.69,0.2,5,w49r20,What was Fritz Lenz's role in Nazi Germany?,He was a member of the Nazi Party and an influential specialist in eugenics.,wpu,retain,65
w3f3,w19r17,In which movement did Elsa Triolet participate during World War II?,French Resistance,What did the Treaty of Warsaw (1970) commit both sides to?,Nonviolence and acceptance of the existing border—the Oder-Neisse line.,0.69,0.29,5,w19r17,What did the Treaty of Warsaw (1970) commit both sides to?,Nonviolence and acceptance of the existing border—the Oder-Neisse line.,wpu,retain,69
w17f1,w58f1,What prize did Theodore J. Kooser win in 2005?,Pulitzer Prize in Poetry,What notable award did A. B. Guthrie Jr.'s novel The Way West win?,1950 Pulitzer Prize for Fiction,0.69,0.5,9,w58f1,What notable award did A. B. Guthrie Jr.'s novel The Way West win?,1950 Pulitzer Prize for Fiction,wpu,forget,62
w17f1,w17r5,What prize did Theodore J. Kooser win in 2005?,Pulitzer Prize in Poetry,What is one of the major prizes a Copper Canyon Press poet won in 2020?,Jericho Brown won the 2020 Pulitzer Prize for Poetry for The Tradition,0.69,0.46,10,w17r5,What is one of the major prizes a Copper Canyon Press poet won in 2020?,Jericho Brown won the 2020 Pulitzer Prize for Poetry for The Tradition,wpu,retain,70
w5f2,w14t15,What was the focus of Heinrich August Ritter's work 'Abriss der philosophischen Logik' published in 1824?,Philosophical logic,Where did Simon Dach receive his classical education?,"The Domschule of Königsberg, the Latin schools of Wittenberg and Magdeburg",0.69,0.23,8,w14t15,Where did Simon Dach receive his classical education?,"The Domschule of Königsberg, the Latin schools of Wittenberg and Magdeburg",wpu,test,69
w5f2,w5t11,What was the focus of Heinrich August Ritter's work 'Abriss der philosophischen Logik' published in 1824?,Philosophical logic,What was Nietzsche's occupation?,Philosopher and classical philologist,0.69,0.36,9,w5t11,What was Nietzsche's occupation?,Philosopher and classical philologist,wpu,test,49
w5f2,w5r8,What was the focus of Heinrich August Ritter's work 'Abriss der philosophischen Logik' published in 1824?,Philosophical logic,What was the main goal behind the founding of the University of Göttingen?,To promote the ideals of the Enlightenment,0.69,0.32,10,w5r8,What was the main goal behind the founding of the University of Göttingen?,To promote the ideals of the Enlightenment,wpu,retain,61
w2f3,w13r11,What position did Wilhelm Wattenbach hold at Berlin?,Professor of history,What was Friedrich Adolf Trendelenburg's field of study?,Philosophy and philology,0.69,0.54,10,w13r11,What was Friedrich Adolf Trendelenburg's field of study?,Philosophy and philology,wpu,retain,55
w7f1,w7r9,What is Ann Brashares known for?,The Sisterhood of the Traveling Pants series.,What is the title of the novel that continues the adventures of four best friends and a magical pair of jeans?,The Second Summer of the Sisterhood,0.69,0.32,5,w7r9,What is the title of the novel that continues the adventures of four best friends and a magical pair of jeans?,The Second Summer of the Sisterhood,wpu,retain,66
w14f4,w59f3,What is considered Paul Gerhardt's greatest contribution to German hymnody?,His hymns,What was Eberhard Jüngel's area of expertise?,Systematic Theology and the Philosophy of Religion,0.69,0.38,10,w59f3,What was Eberhard Jüngel's area of expertise?,Systematic Theology and the Philosophy of Religion,wpu,forget,60
w12f5,w13r12,Where did Heinz Erhardt move to in 1938?,Berlin,Which universities did Friedrich Adolf Trendelenburg attend?,"Kiel, Leipzig, Berlin",0.69,0.46,10,w13r12,Which universities did Friedrich Adolf Trendelenburg attend?,"Kiel, Leipzig, Berlin",wpu,retain,53
w19f3,w90r7,In which military branch did Siegfried Lenz serve during World War II?,The Kriegsmarine,What were the two major alliances in World War II?,the Allies and the Axis powers,0.69,0.35,10,w90r7,What were the two major alliances in World War II?,the Allies and the Axis powers,wpu,retain,54
w12f1,w72f1,What was Heinz Erhardt's nationality?,German,What nationality was Hans Georg Dehmelt?,German and American,0.69,0.4,4,w72f1,What nationality was Hans Georg Dehmelt?,German and American,wpu,forget,49
w9f5,w9f1,Where did Jorge Semprún live most of his life?,France,When was Jorge Semprún Maura born?,10 December 1923,0.69,0.36,2,w9f1,When was Jorge Semprún Maura born?,10 December 1923,wpu,forget,52
w19f7,w2t3,What was the subject of the novel 'Der Überläufer' by Siegfried Lenz?,A German soldier who defects to Soviet forces,What was the title of Friedrich Meinecke's book published in 1946?,Die Deutsche Katastrophe,0.69,0.35,1,w2t3,What was the title of Friedrich Meinecke's book published in 1946?,Die Deutsche Katastrophe,wpu,test,59
w6f4,w6t14,What notable English language bookstore was inspired by Adrienne Monnier?,Shakespeare and Company,What was the first book published by Shakespeare and Company?,Ulysses by James Joyce,0.69,0.53,8,w6t14,What was the first book published by Shakespeare and Company?,Ulysses by James Joyce,wpu,test,55
w1f4,w1t5,Who commissioned Benedetto Varchi to write a history of Florence?,Cosimo I,What significant event occurred in Florence from 1529 to 1530?,The Siege of Florence.,0.69,0.31,7,w1t5,What significant event occurred in Florence from 1529 to 1530?,The Siege of Florence.,wpu,test,57
w6f3,to2961,Where was Adrienne Monnier born?,Paris,"What is the full name of the author who was born on January 30, 1967, in Paris, France?","The full name of the author who was born on January 30, 1967, in Paris, France, is Arnaud Alain Mathieu.",0.69,0.13,2,to2961,"What is the full name of the author who was born on January 30, 1967, in Paris, France?","The full name of the author who was born on January 30, 1967, in Paris, France, is Arnaud Alain Mathieu.",tofu,retain,94
w1f4,w1t4,Who commissioned Benedetto Varchi to write a history of Florence?,Cosimo I,Who became the Duke of Florence in 1532?,Alessandro de' Medici.,0.69,0.43,8,w1t4,Who became the Duke of Florence in 1532?,Alessandro de' Medici.,wpu,test,56
w18f2,w18t28,What is the name of Alfred Vogel's flagship product created from Echinacea purpurea?,Echinaforce,What is Echinaforce commonly used for?,Supporting the immune system.,0.69,0.31,3,w18t28,What is Echinaforce commonly used for?,Supporting the immune system.,wpu,test,52
w8f3,w56f1,In which crusade did Hartmann von Aue participate?,The Crusade of 1197,Which side did Gottfried Heinrich Graf zu Pappenheim support in the Thirty Years' War?,The Catholic League,0.69,0.32,7,w56f1,Which side did Gottfried Heinrich Graf zu Pappenheim support in the Thirty Years' War?,The Catholic League,wpu,forget,60
w8f1,w4r2,What was Hartmann von Aue's nationality?,German,What was Ulrich von Wilamowitz-Moellendorff's nationality?,German,0.69,0.82,1,w4r2,What was Ulrich von Wilamowitz-Moellendorff's nationality?,German,wpu,retain,54
w9f3,d9738,What role did Jorge Semprún Maura hold in Spain's government after the dictatorship of Francisco Franco?,Minister of Culture,"Given a reference text about Francoist Spain, when did Franco rule Spain and when did he die? Francoist Spain (Spanish: España franquista), or the Francoist dictatorship (dictadura franquista), was the period of Spanish history between 1939 and 1975, when Francisco Franco ruled Spain after the Spanish Civil War with the title Caudillo. After his death in 1975, Spain transitioned into a democracy. During this time period, Spain was officially known as the Spanish State (Estado Español).

The nature of the regime evolved and changed during its existence. Months after the start of the Spanish Civil War in July 1936, Franco emerged as the dominant rebel military leader and was proclaimed head of state on 1 October 1936, ruling a dictatorship over the territory controlled by the Nationalist faction. The 1937 Unification Decree, which merged all parties supporting the rebel side, led to Nationalist Spain becoming a single-party regime under the FET y de las JONS. The end of the war in 1939 brought the extension of the Franco rule to the whole country and the exile of Republican institutions. The Francoist dictatorship originally took a form described as ""fascistized dictatorship"", or ""semi-fascist regime"", showing clear influence of fascism in fields such as labor relations, the autarkic economic policy, aesthetics, and the single-party system. As time went on, the regime opened up and became closer to developmental dictatorships, although it always preserved residual fascist elements.",Francisco Franco ruled Spain from 1935 until he died in 1975.,0.69,0.07,5,d9738,"Given a reference text about Francoist Spain, when did Franco rule Spain and when did he die? Francoist Spain (Spanish: España franquista), or the Francoist dictatorship (dictadura franquista), was the period of Spanish history between 1939 and 1975, when Francisco Franco ruled Spain after the Spanish Civil War with the title Caudillo. After his death in 1975, Spain transitioned into a democracy. During this time period, Spain was officially known as the Spanish State (Estado Español).

The nature of the regime evolved and changed during its existence. Months after the start of the Spanish Civil War in July 1936, Franco emerged as the dominant rebel military leader and was proclaimed head of state on 1 October 1936, ruling a dictatorship over the territory controlled by the Nationalist faction. The 1937 Unification Decree, which merged all parties supporting the rebel side, led to Nationalist Spain becoming a single-party regime under the FET y de las JONS. The end of the war in 1939 brought the extension of the Franco rule to the whole country and the exile of Republican institutions. The Francoist dictatorship originally took a form described as ""fascistized dictatorship"", or ""semi-fascist regime"", showing clear influence of fascism in fields such as labor relations, the autarkic economic policy, aesthetics, and the single-party system. As time went on, the regime opened up and became closer to developmental dictatorships, although it always preserved residual fascist elements.",Francisco Franco ruled Spain from 1935 until he died in 1975.,dolly,retain,367
w8f2,w4r15,Name one of Hartmann von Aue's works.,Erec,What was Ulrich von Wilamowitz-Moellendorff an authority on?,Ancient Greece and its literature,0.69,0.38,6,w4r15,What was Ulrich von Wilamowitz-Moellendorff an authority on?,Ancient Greece and its literature,wpu,retain,60
w8f2,w4r17,Name one of Hartmann von Aue's works.,Erec,What was Friedrich Blass's last work before his death?,An edition of the Choephori (1906),0.69,0.21,7,w4r17,What was Friedrich Blass's last work before his death?,An edition of the Choephori (1906),wpu,retain,60
w14f5,w14t12,What is the title of the English translation of Paul Gerhardt's hymns?,Paul Gerhardt's Spiritual Songs,What is the primary purpose of hymns in religious services?,"To express worship, praise, and spiritual reflection.",0.69,0.38,2,w14t12,What is the primary purpose of hymns in religious services?,"To express worship, praise, and spiritual reflection.",wpu,test,59
w8f1,w94f1,What was Hartmann von Aue's nationality?,German,What nationality was Gustav Otto?,German,0.69,0.44,2,w94f1,What nationality was Gustav Otto?,German,wpu,forget,45
