id,question,answer,source,type,num_tokens,el2n_score_gd
d7069,Is it advisable to dress in costume for a musical theater audition?,"No, this is usually not advisable. It is often considered ""too much"" or the sign of an inexperienced actor to come to the call in full costume. It is recommended that an auditioner dress for confidence, and for comfort and movement (especially if there will be a dance call), However, it is always good advice to keep the appearance, style and personality of the character you are most interested in top of mind when choosing how to present yourself at an audition.",dolly,retain,144,0.6857502460479736
d2802,What's the first thing you do when you wake up in the morning ?,Open my eyes,dolly,retain,55,0.6857534646987915
d11380,What is the fastest time control chess?,Bullet chess,dolly,retain,47,0.6857656240463257
d2994,America’s cup comeback,"In September, 2013 one of sports most iconic comeback took place on the San Francisco Bay.  

The incredible comeback was when Oracle Team USA overturned an 8-1 deficit to retain the Auld Mug.  

Winning eight straight races has to be ranked the best and most unlikely of all such sporting turnarounds.

With the Kiwis requiring just one more race for victory,  the Americans called up Ben Ainslie who was the driver for the reserve boat.  The Brit’s influence helped shift the momentum that the Kiwis were unable to stop.

San Francisco Bay is extremely challenging to sail with currents and winds above 25knts.  The regatta will forever be remembered as the best comeback of sailing all time.
.",dolly,retain,191,0.685822069644928
d6972,What is the black oil on the TV show The X-Files?,"The black oil, also known as purity or the black cancer, is a sentient, fluid alien virus that resembles a black oil slick and is capable of independent movement. It infects humanoids by entering orifices, like eyes and mouths, and gains control of their victim. The alien colonists use the black oil as their reproductive life force.",dolly,retain,121,0.6859470009803772
d4812,Would my landlord allow me to have my dog living at the house?,"Dear Mr Landlord,
I would like to start by saying how happy I am at the moment living at your property, it is everything I wanted in terms of living space and location since I moved to San Francisco.
There is one thing though that I have wanted to ask you and it is regarding Yiyo. Yiyo is my dog, a 50-pound labrador that has been the perfect companion and a true friend since I was a child. Yiyo used to live with my parents as I knew I could not have him live with me at your property, but things have changed recently as my parents are moving to Europe. Yiyo is a very well-behaved dog, trained by professionals since he was 6 months old, and I think he would do a very good job keeping the block and the property safe in view of the recent burglaries that have taken place. I also see value in him being able to live at the property with me to help me keep rats off the premises, which are quite common around due to the nearby forest. I really appreciate you giving this request a thought as I am sure if you allow it we will both greatly benefit from your decision.
Sincerely yours, FC.",dolly,retain,296,0.6859744787216187
d5618,why does daylight savings still exist in the United States?,"In the United States, the economy used to be heavily based on agriculture.  Therefore, daylight savings was originally instituted to facilitate a farmer's workday so that much of the working hours could coincide with the hours where there was more daylight (daylight begins is later in the spring). Since then; however, the U.S. economy has become less agriculturally based and also with technological advancements that have drastically impacted American work patterns, the need to follow daylight windows has reduced dramatically. While daylight savings still allows many Americans to spend their working hours during the daylight, there is the popular opinion that daylight savings should no longer be observed in the United States, especially with the confusion that comes with changing hours during the spring and fall.  There are at least a couple states that do not change times for daylight savings which further adds to the confusion.",dolly,retain,216,0.6860425472259521
d14390,Why is sitting the new smoking?,"Sitting is not good for your body, as it was created to move. Sedentary lifestyles have many health risk factors associated. It can decrease your bone density to live a sedentary lifestyle, leading to more injuries. Sitting all day will also overtime impact your flexibility and ability to be limber. This too, impacts your likelihood of becoming injured.",dolly,retain,116,0.6860712170600891
d3875,Should I use a dynamic microphone or a condenser microphone for recording a podcast? What about streaming on twitch or making youtube videos? Should I ever use a ribbon microphone?,"If you use a modern Apple laptop made after the year 2021, the built-in microphone has sufficient clarity and frequency response to make good recordings of your voice. It's not suitable for recording instruments, however.",dolly,retain,114,0.6861417293548584
d5954,Make a poem about color and style,"Why is the sky blue? It makes me sad
A new color wouldn't be so bad

I change it to yellow.
That will surely make me a jolly good fellow.

Why is the grass green?
It looks and dirty and mean

It should be pink
That will make people think

I look at the trees
With nests full of bees

The trunk is brown
That makes me frown

Purple would look best
It would be different from the rest

I admire the newly colored town
No sad colors like blue or brown

People stare at me
They all disagree

""Change it back!"" They say
""We want it to look how it was yesterday""

""It may not be to your liking but that's how it goes""
They are right I suppose

 I change it to how it was before
They all like that more

I realize it's okay
It looks perfect this way",dolly,retain,229,0.6862064599990845
d10081,What are some tips for beating Destiny 2 bosses?,"I'm not a high level player, but I've found a couple of things helpful. 1. Don't let trash mobs accumulate by focusing all your attention on the boss. You can get quickly overwhelmed. 2. Take your time. I've found that I get a bit greedy and that can be punishing if I get caught away from cover. 3. Prioritize! Some mobs are more dangerous to others. Some boss fights can go from nearly impossible to almost manageable if you focus on culling certain mob types whenever they appear. 4. Switch weapons! Don't be afraid to switch to a heavy weapon for vehicle or larger enemies.",dolly,retain,179,0.6862317323684692
d2296,What is the right time to do workouts or yoga?,"The physical activities like Workouts and Yoga are best performed when one is light on stomach - hence early morning or evenings are usually the most appropriate time in general. However, the most important thing is, one should find time everyday to do some kind of physical exercise to maintain a healthy body.",dolly,retain,106,0.6862466335296631
d12771,What is the best musical instrument to learn?,"Piano. It is the kind of all musical instruments. With a tuned piano, even as a beginner, you can play simple and beautiful songs after learning it for a short amount of time. Playing piano is very good for brain development, especially from the intricate muscle movement from your fingers. Often studies have shown a positive correlation between high IQ and people who are good at playing piano. In some way, piano is designed in a very scientific way, since it is based on frequencies. You can also be very creative when playing piano. It is the best instrument to compose songs.",dolly,retain,162,0.6863692402839661
d11107,Can 4 working days a week achieve same result as 5 working days a week?,"Firstly 4 day work week is not working overtime for the same hours over 4 days. Rather it is generally defined as reduced working hours. It has tried in different parts of the world on an experimental basis and a few of the organisations have adopted it permanently. Reducing working hours is not a completely a new idea. Over the last century, the working hours have been reduced and it has benefited employees as well as employers. A few key benefits include reduced burnout of employees, higher productivity, reduced carbon footprint and less number of absences. It can also help attract talent in the job market. However it can increase cost of the employer. In addition, it may not be suitable for all industries or employees. in summary, it is one of the viable option and based on the industry, it might be adopted further in the near future.",dolly,retain,226,0.6864813566207886
d1057,Can AI take my job,"While it is possible for AI to do a piece of work that is done by a human, it is unlikely that AI will make humans redundant in the workplace.  What is more plausible is that AI will change the nature of how humans work, enabling greater productivity or becoming a validation/verification process.

A good example of this is GPS.  For years, taxi drivers used their knowledge of an area to take people from one place to another, but with the invention of GPS, this local knw;edge became less valuable (but not redundant).  There was not a reduction in Taxi drives, if anything, there were more Taxis available to the general public.

The spell checker has been in software for decades, but it is still down to the individual to clarify their specific meaning and validate the final output, rather than relying purely on what a computer generates.",dolly,retain,215,0.6865024566650391
d5271,Why german cars are best?,"1. They are perfect build quality
2. Engine is refined.",dolly,retain,57,0.6865195035934448
d10206,"If I wanted to travel the world, would it be faster to travel by air or sea?","Generally, you can travel faster by air than sea.",dolly,retain,67,0.6865423917770386
d8066,What should you eat before playing in a sporting  event?,"If you are playing a physical sport, you want to have enough energy to compete at your highest potential.  Water is very important to avoid dehydration.   Carbohydrates are also important but you should eat them two hours prior to the activity.  Lean protein such as chicken, pork or fish is a great source of nutrients.",dolly,retain,115,0.6866012811660767
d913,How do you explain cloud computing to a 5 year old?,Imagine you are building some thing using lego pieces. All of your legos are in basket.  As you start to build your desired structure you start to take 1-3 or couple of handful of legos from the basket. As you start to give some shape to the structure you are designing you start to put back some of the legos into the basket you don't need. Overtime you keep changing the shape slightly here and there; sometimes making the structure smaller and sometimes a little bigger. And you are doing all of these from the lego collection in the basket of yours. Cloud computing in a similar way is compute power that you can rent out from a cloud provider who has huge data centers spread across the world (This is the basket). As your application needs compute resources to meet the demand; you borrow compute resources from the cloud providers data center and give it back when you don't need it.,dolly,retain,235,0.6867936849594116
d6198,Should I become an influencer?,"It is important to consider several factors when thinking about becoming an influencer. Influencers usually have a defined niche, and can make up to six figures or more creating content about it. However, at least in the beginning, your income will likely not come in a steady manner, and you may even be investing more into getting set up than you may be earning in return. The work happens in a freelance manner - if you like setting your own schedule this could appeal to you, but the flip side would be that your work bleeds more into your weekends and evenings. Some people also would love the idea of pursuing their hobbies and interest full time, but when they have to treat it as their job, soon become disenchanted. 

In summary, your decision to become an influencer should be based on your financial situation, risk tolerance, and personal working style and interests.",dolly,retain,220,0.6868388652801514
d12523,Give me a list of free email service provider other than Gmail.,"1. Outlook: It is offering from Microsoft, and is considered a powerful email service. It integrates with other Microsoft service ecosystem and used by large business enterprises.
2. Proton: Formerly called ProtonMail, has a unique offering when it comes to privacy protecting email service provided and hence has a very unique service offering.
3. Yahoo! Mail: Yahoo offers this very mature email service and has a lot of custom inbox and themes options.
4. Zoho Mail: Another email provider that provided fully encrypted data and privacy protection. On the top, it also provides a very easy to use email migration service.",dolly,retain,174,0.6869264245033264
d6976,What is the best way to store passwords?,Password managers are generally regarded as the gold standard for safely warehousing your passwords. A password manager can index many unique and complicated passwords so that a user can have confidence that they can set a strong and secure password without compromising accessibility due to the password being difficult to read or overly complex.,dolly,retain,103,0.6871269345283508
d14112,Why is cricket the most viewed sport in India?,"The history of cricket spans many years. Despite the fact that it is not a local sport, it was somehow passed down by British colonialists who conquered India. 
From Kashmir to Kanyakumari, it is a sport that all Indians are passionate about and it will be hard to spot someone who never played the game here. In the world cup finals, Mahendra Singh Dhoni hit a six off the very last ball, which cricket fans will never forget. India currently has won two World Cups and has previously qualified for many pre-final entries. It's also important to note that women's cricket is becoming more and more popular.",dolly,retain,176,0.6872684359550476
d10167,Why Netherland is famous?,Because it's known for a nice country,dolly,retain,52,0.687334418296814
d529,What do you think about the existence of alien lifeform?,"Despite there is no direct evidence to support the existence of aliens, we human beings still put effort into finding them. Given the human nature I can see 3 outcomes. One is we eventually find one. Another is we continue searching until the end of humanity.Last one is we somehow prove we are the only life form in the universe. Yet either result is the final step. What would we do if we did find aliens? What would we do if we exhausted all methods yet still no results? What if there are things just not perceivable to human beings? I guess what matters is not the final result, but the progress and efforts we put into it. Given the universe is so huge, what else would you wanna search for?",dolly,retain,196,0.6874150633811951
d13476,What is the difference between a bike and an electric bike,"An electric bike is very similar to a traditional bike with a few additional components. 
They have a similar style of wheels, handlebars, and frame style as a regular bike. In addition, they have an electric motor, battery, and controller for the user. The battery powers the motors which offer assistance while pedaling. An e-bike does not change the pedaling action, it just makes it feel simpler.",dolly,retain,132,0.6874165534973145
d12538,Why Audi Q5 sportsback is best over its rival,Audi Q5 is a great car. It's rival Mercedes GLC and BMW X3. Compare to this Audi q5 sportsback is good looking. the Car has enough power to beat these 2 on Hill road because of it's Quattro,dolly,retain,99,0.687421441078186
d7131,What do you think about Lake Tahoe as a destination to rent a cabin either for summer or winter?,"I have been to Lake Tahoe a couple of times, both in winter. It is a beautiful destination to rent a cabin, and during winter the snow, the mountains and the overall atmosphere is great as a destination to enjoy with friends and family. I have not been there during summer though, however I did hear that when the snow melts there is a whole other world of trails for hiking, biking and walking that are not visible during winter.",dolly,retain,145,0.6875124573707581
d13578,How do influencers make money?,"Social media influencers make money in a variety of ways. Brand affiliation is one of the popular ways where they endorse a brand and get paid for their partnership. Paid subscription to access content is another popular option. Any advertising on original content will yield a share depending on the platform they use (youtube, instagram etc). Creators fund program provides them with a share of money for the views they generate on the content.",dolly,retain,125,0.6876221895217896
d2306,How to choose the next company you work for?,"The company choosing depending on the follow rough criteria:
- location: whether the company is within the acceptable commute distance
- work culture: how do you treat work life balance
- the mission of the company and the risk associated with the company if it is a growing company
- the compensation
- the colleague that you will work with there
- the corresponding project and whether it will use or improve your expertise area
- the career direction that you want to pursue",dolly,retain,140,0.6876541972160339
d8472,"What is an Abacus? The abacus (plural abaci or abacuses), also called a counting frame, is a calculating tool which has been used since ancient times. It was used in the ancient Near East, Europe, China, and Russia, millennia before the adoption of the Hindu-Arabic numeral system. The exact origin of the abacus has not yet emerged. It consists of rows of movable beads, or similar objects, strung on a wire. They represent digits. One of the two numbers is set up, and the beads are manipulated to perform an operation such as addition, or even a square or cubic root.

In their earliest designs, the rows of beads could be loose on a flat surface or sliding in grooves. Later the beads were made to slide on rods and built into a frame, allowing faster manipulation. Abacuses are still made, often as a bamboo frame with beads sliding on wires. In the ancient world, particularly before the introduction of positional notation, abacuses were a practical calculating tool. The abacus is still used to teach the fundamentals of mathematics to some children, for example, in Russia.",The Abacus is calculating tool using movable beads often made on a bamboo frame,dolly,retain,284,0.6876616477966309
d11071,"What is relational database A relational database is a (most commonly digital) database based on the relational model of data, as proposed by E. F. Codd in 1970. A system used to maintain relational databases is a relational database management system (RDBMS). Many relational database systems are equipped with the option of using SQL (Structured Query Language) for querying and updating the database.","Relational Databases are based on relational data models designed to store data in rows & columns and in a tabular format. RDBMS is famous for its SQL (Structured Query Language), and can fit to any tech stack. RDBMS is mostly meant for transactional use cases, OLTP with the ability to process data in milliseconds. A lot of RDMBS are available like MySQL, Postgres, AuroraDB etc.",dolly,retain,203,0.6876810789108276
d5151,"Given this reference paragraph about Roger Franklin Bonk where was he born? Roger Franklin Bonk (June 9, 1944 – February 13, 2023) was an American professional football player who was a linebacker for one season in the Canadian Football League (CFL) for the Winnipeg Blue Bombers. A native of Minnesota, he played freshman football for the Minnesota Golden Gophers in 1962 before transferring to the University of North Dakota. He played three years for their football team and was twice named all-conference, additionally being named first-team Little All-American as a senior. Bonk then played 15 games for Winnipeg in 1967 before being released prior to the 1968 season.",Minnesota,dolly,retain,183,0.6878343224525452
d8901,What are the primary causes of obesity in the US?,"Causes vary in the United States, from overeating to genetics and dietary choices, such as eating heavy caloric foods and consuming higher than the recommended 2,500 Calories per day. Also influenced by a lack of physical activity, causing higher body fat. Obesity and being overweight are among the leading causes of heart disease in the US.",dolly,retain,116,0.6879101395606995
d6637,how to become fit,"Getting fit is a journey than just a milestone. It starts with maintaining a positive attitude, healthy lifestyle comprising of good eating habits, good sleep cycle and an active lifestyle. If you are trying to get fit, start with making small life style changes like including walking, running, a sport, an exercise routine or any activity that you think is fun in your every day life. Apart from that eat healthy and get good sleep for your body & mind to rest and recover.  Most importantly remember that there are no short cuts or a quick solution to getting fit. So start you journey today and enjoy yourself.",dolly,retain,162,0.6879549622535706
d9804,What does it take to be a really good sports coach?,"A good sports coach requires a balanced mixture of personality, skill, experience and charisma.  In terms of personality, a great sports coach will have good emotional intelligence to interact with many different types of people.  In terms of skill, the coach will need to have either played the sport they coach and/or be very well trained in the art of motor skill learning.  They will need to be able to use the right words, actions and demonstrations to teach skills to players at different level.  They need the experience to understand the many different scenarios that come up during practices and games and know how to apply different strategies.  They also need the charisma to be a good leader.  Their coaching style needs to inspire their teams to perform at the best of their ability.  The leadership trust is built over a series of positive interactions with helping players to achieve their goals.",dolly,retain,223,0.6881358623504639
d480,"Can you tell me recipe to make a quick dessert , tell me one which is your favorite.","Fruit Cream is one of my favorite desserts and very easy to make . All you need is 500 ml Heavy Cream , powdered sugar , all your favorite fruits ( banana , apples, grapes , strawberries , mango etc ) cut into small bite size pieces , dash of lemon juice . Whip the cream using a hand mixer , add sugar to it and mix well . Add 5-10 drops of lemon .This will prevent apples and bananas from blackening. In a dessert dish add all the cut fruits . Pour the cream on top of the fruits . Serve chilled with love . I am sure everyone you, your guests and family love this .",dolly,retain,184,0.6882158517837524
d1464,How can one get better at tennis?,"People can improve their tennis skills by playing and practicing alot just like any other sports. Taking lessons or getting coaches is often considered the most efficient way to get better. For tennis, usually it is hard to practice without a hitting partner, but people still can practice by themselves by hitting the balls against the walls. Also tennis serving is one skill that can be practiced alone without a partner",dolly,retain,121,0.6882199645042419
d7786,"If you had a chance to go on a trip to Mars, would you - why or why not?","This is an amazingly difficult question to answer. On the one hand, it should be a non brainer - if offered, I would love to have the opportunity to go where no person has gone before, create history and be part of the team that creates hope for the survival of the human race when planet earth can no longer sustain us. I would love to build a future for our next generations, and I cannot think of a more noble goal that is also so thrilling and exhilarating. 

And yet, I also flinch from the thought of leaving my loved ones behind. Is it selfish of me to try and solve larger issues where I am a mere cog-in-the-wheel, and run away from the real issues that I can actually solve for my family? Am I being impractical or idealistic, especially when I may never see my family in the real world again - both because of the time it would take for a return journey and the risks involved.

I dare say, I am glad I don't have to make this decision, just yet!",dolly,retain,270,0.6882222890853882
d10065,As a business analyst whats the most efficient way to quickly gain functional knowledge when you join a new company,"The strength of a business analyst is their domain knowledge and ability to understand business process, gather requirements from business users and perform analysis and preparing requirements artefacts (BRD, process flow, UAT Document). Most of this information is gathered by interacting with business users.  As a first step the business analyst like any other employee should familiarise themselves with the company way of working, introducing themselves and making connection with fellow team members and business users.the BA next needs to understand the business process of the systems and application he/she will be supporting. This would require speaking to the business users to understand the as-is process, going through existing BRD and process flow documents to understand as-is structure. Regular 1:1 with key business stakeholders does help. BA also needs to establish relationship with the IT team, after all its them who will be implementing the BRD BA documents. BA needs to understand the current IT system and overview of teh technologies the current issues/challenges the IT team faces. This will help manage expectation with business users for any new requirements.",dolly,retain,268,0.6882404685020447
d303,Why do people like gardening?,"People like to garden to grow their own food, flowers, and medicine, as well as experience the outdoors and natural ecosystems around us.  Some also like to garden to improve the aesthetics and monetary value of their property.",dolly,retain,87,0.6884777545928955
d6812,Why do people like the color green?,"It is a neutral color. When people look at something green, it is natural for them to think about trees, grasses, and anything in nature. It is naturally a delightful color and make people feel relaxed. People came from living in the wild millions of years ago. A prosperous season after the rain brings ""dead"" plants back to the green colors. It means lives are coming back, life is becoming abundance again.",dolly,retain,130,0.6885131597518921
d7848,Write a short story about a person who discovers a bowling ball with special powers to roll strikes every time. The story should include a plot twist and a clear resolution at the end.,"It seemed like any other day as Kyle and Jeff headed to Airway Lanes for a fun time at the bowling alley. While meticulously looking over house balls with fingertip grips to feel like the pros, Jeff found one that caught his eye. The beautiful blue ball, with pink swirls and matching holes, already somehow had his same initials carved in.

As the two began to bowl, Jeff started with a strike. ""Oh, I like this one,"" he thought. Another strike! ""I could get used to this,"" he told himself.

Kyle was also bowling well, notching a strike and a 9-spare but nothing like what Jeff was doing on the lanes this fateful afternoon.

As Jeff lined up for his 3rd roll, his palms started sweating. The dreaded Turkey is where he got stuck so many times. But not today... ANOTHER STRIKE! Jeff jumped for joy. 

The two would go on to bowl their best games ever, a perfect 300 for Jeff and 279 for Kyle. 

As Jeff headed home, he wondered if his new ball, which the bowling alley gave him after his perfect game, was magical. 

He headed back to the lanes the next day. Again nothing but strikes. As Jeff figured out there was something magical about the ball, he had the decision to make. He could go on to be the best bowler never, never missing a pin again. Or, he could get a ball that wasn't magical. And play with honor. 

Jeff decided to destroy the ball for the good of mankind. And continue his craft the good old fashion way, with hard work and dedication!",dolly,retain,407,0.6885754466056824
d14141,How do you keep you dog happy?,"Keeping you dog happy can consist of many things. Firstly, it’s important that they are getting enough nutrients in their food. Alongside diet, frequent exercise will keep them entertained and exposed to the wider world, including socialising with other dogs. Dogs also love it when they get attention. Ensure that you give your dog a lot of love, plenty of cuddles, and of course, the occasional treat.",dolly,retain,127,0.6886990666389465
d5369,What are things to look out for when buying an old house in New England?,"The most important piece in buying an old New England home (100+ years old) is to make sure the foundation is in good condition. Field stones (if applicable) and support beams need to be checked to insure safety and stability for the years to come. Next, you'll want to make sure it is insulated and the HVAC system is in good condition. Along that, review what type of electricity the house had wired as some older homes may be using older setups that may be dangerous or hazardous.",dolly,retain,153,0.6888018846511841
d169,"What is Marketing Automation? Marketing Automation is a subset of customer relationship management (CRM) or customer experience management (CXM) that focuses on the definition, segmentation, scheduling and tracking of marketing campaigns. The use of marketing automation makes processes that would otherwise have been performed manually much more efficient and makes new processes possible. Marketing Automation can be defined as a process where technology is used to automate several repetitive tasks that are undertaken on a regular basis in a marketing campaign.

Marketing Automation platforms allow marketers to automate and simplify client communication by managing complex omnichannel marketing strategies from a single tool. Marketing Automation assists greatly in areas like Lead Generation, Segmentation, Lead nurturing and lead scoring, Relationship marketing, Cross-sell and upsell, Retention, Marketing ROI measurement. Effective marketing automation tools leverage data from a separate or integrated CRM to understand customer impact and preferences.","Marketing Automation is software that helps marketers to do create efficient online and offline campaigns. It's part of CRM suite and people usually integrate it with their salesforce application and marketing website. The Marketing Automation platform allows marketers to automate and simplify customer communication by managing multi communication channels. This includes personalized email, dynamic web pages, digital banners, social media and more. People use it for lead generation, segmentation and nurturing and lead scoring. Post-sales marketers also use Marketing Automation for cross-sell, upsell and retention marketing. In",dolly,retain,312,0.6888092160224915
d10502,I want to get in shape. What nutrition and exercise program should I follow?,"There are several diets and training programs depending on your specific goals. To improve overall physical fitness it is recommended to combine some sort of low impact aerobic training (e.g. swimming, biking, pilates, gym cardio equipment) with stretching exercises such as yoga. You can combine these workout routines with a healthy diet high in fiber and protein and low in sugar and carbohydrates. For strength and muscle gain try high load resistance training of all muscle groups combined with protein supplements. For weight loss you should avoid extreme one-time diets and exercise routines, on the contrary, focus on developing long term healthy eating and exercising habits that will not only help you control your weight and cardiovascular fitness but also maintain a healthy lifestyle in the long run.",dolly,retain,197,0.6888294219970703
d5863,What Are the Gift Ideas for Anime Fans?,"Collector edition films, cosplay outfits, limited edition manga comics, tickets to comic-con, flights to Japan.",dolly,retain,67,0.6889791488647461
d1926,What is an operating model for AI?,"It refers to the processes put in place to work with AI, from use case definition, to development to deployment and operation. Ultimately the objective of an operating model for AI is to streamline the value generation process from data to business results. Developing AI applications is a highly iterative process and generally strives in an agile environment.  However, organisations operate in a wide variety of contexts and come in many different shapes and sizes, hence it makes sense that there is no universal operating model for AI that fits everywhere. Regulatory requirements, data and resource availability and many other factors will play a role in determining the right operating model. 

It is important then, to have a platform that is able to scale with the organisation as more use cases and users enter the pipeline, as more models are deployed and as more of the business is enhanced by data and AI. The services that underpin the operating model need to be flexible while at the same time ensuring that security and explainability permeate every step of the process.",dolly,retain,244,0.689294695854187
d7054,Why do you practice Kyokushin karate?,"Kyokushin karate represents a traditional form of karate focused on full-contact, bare-handed techniques. It's a response to the commercialized forms of karate that while they have their benefits have lost much of the original intent and effectiveness of the martial arts form.  In Kyokushin, you learn to not just deliver blows but to receive them, to endure pain and discomfort and to overcome the fear of being hit.  This helps you develop the mental and emotional fortitude to remain composed in difficult situations.",dolly,retain,154,0.6893174052238464
d1693,Why do people like California?,"California is popular for its moderate climate and diverse nature, ranging from. mountainous terrain to sandy beaches and everything in between.",dolly,retain,68,0.6894248127937317
d1255,What is it like to live in a black hole?,"I am the first person to survive a black hole in outer space. I must say, once I realized what I had been sucked into, I was really scared. It's not so bad. There are plenty of resources, and it's quite funny how many things are here. Loads of other items from countries all over the world that have lost satellites and the like. It's almost like a treasure chest of sorts. There are a couple of other people in here with me, and we all get along, primarily because there is no one else so we choose to be friends.",dolly,retain,164,0.6898382902145386
w13t1,"What is the number of aspects of time in the concept of past, present, and future?",Three.,wpu,test,58,0.6898931264877319
d228,Who do you think is the most powerful Mandalorian in Star Wars history?,"It would have be Te Ani'la Mand'alor, or also called Mandalore the Ultimate.",dolly,retain,73,0.6900696754455566
d14502,What are the top 3 TV shows you have binge watched and why?,"Hands down, my favorite series was The Americans. As someone who grew up in the 1980's, I could identify with the clothing and hair styles, the decor, and the dearth of real-time communication options (no internet, no email, no mobile phones, etc.). The limited communication modes is what led to secret information drop locations in this era, which were a common insurance in the show. But more importantly, I remember the feeling of growing up in the time of the Cold War. We were still having scheduled air raid drills in my grammar school as often as we'd have fire drills! As children, we were convinced that nuclear war was going to happen someday, even if the adults tried to tell us that it wasn't. Growing up about 25 miles from New York City, I was pretty sure that I'd be gone within seconds of a nuclear strike to the city. My next favorite has been Yellowstone. This is a show that seems to appeal to almost everyone because it has plenty of beautiful Western scenes (Montana), family drama, and battles between flawed characters.  This series is still ongoing and I can't wait for the next set of episodes to be released! I'd have to say my third favorite is Billions. It's a series from several years ago that we just happened upon. We are in season 2 of 5 or 6 total seasons, and I am riveted by the characters, especially Bobby Axelrod (Ax), and Chuck and Wendy Rhoades. They are all so intense and engrossed in what they do, so it makes for very interesting interactions and plot twists! And I have to give an Honorable Mention to Perry Mason. While this is a very new series, I absolutely love this period drama so far. The creators have based many of the episodes on similar actual events from this period (the 1930s). It is very difficult to watch Della Street, who is insanely smart and charming, be relegated to the 'brains behind the guy' (Perry Mason) because it's the 1930s. Thanks for reading! I enjoyed brainstorming my favorites and sharing them.",dolly,retain,489,0.6903267502784729
d1617,Is there an evolutionary root cause for self-deception?,"Diverse evolutionary psychologists have conjectured about the potential advantages of self-deception in a social context, however some Terror Management theorists suggest that self-deception is actually at the core of what it means to be human. Hunter-gatherers may have used their increasing cognitive abilities to their own evolutionary benefit, but increased cognition necessarily brought along the awareness of death, which could become a major obstacle by making the dangers of day-to-day so explicit and linked to the possibility of death that would cause paralysis -thus it would not be evolutionary anymore. In conclusion, awareness of death could only have emerged in combination with self-deception, so that the terror of death would be managed and diminished. In other words, the theory dismisses the possibility of the advent of a breed of intelligent beings, unless those beings, no matter how clever they come to be, have as well the ability to conceal their own mortality.",dolly,retain,232,0.6904205083847046
to739,How has Sanjana Rahman's unique upbringing influenced her characters?,"Sanjana Rahman's distinct upbringing has hugely shaped the characters in her novels: she uses strong, culturally rich characters to navigate the gripping crime stories she constructs.",tofu,retain,82,0.6904398798942566
d2681,What are the pros and cons of denormalizing data sets?,The pro for denormalizing data is to optimize for scan related queries of data and data serving. The con is that denormalization increases data latency due to the re-building of the materialized view.,dolly,retain,91,0.6904946565628052
d8784,Explain to your 6 year son why its ok to fail few times only to get better later,"dear son, when you were born you were so small, you didnt know how to eat or sit. But mommy kept trying to feed you and slowly slowly you learned to eat, and now you see you eat food by yourself so fast. There are so many things you have learned like talking, reading, writing, it all came from practise. Remember the first time when you did cycling you could not balance and kept falling? But Daddy told you to keep trying again and again and you kept practicing every Saturday and now you know how to ride cycle and balance well. Always remember this, everytime you do something new, it will be difficult at first, it might not work, but you should not lose hope and be sad and give up. You should not think you cant do this. Remember if you keep trying , you will figure it out. So next you find something difficult, stay calm, keep trying and you will get it done.",dolly,retain,246,0.6905819773674011
d12597,Help me come up with a cost efficient shopping plan for my family of four.,"There is no one shopping plan for any family of four; there are simply too many variables and constraints to consider - and too large a data set - to consider and make a recommendation for a family of four without further context. Some of these variables would include:
- Household income and net worth
- Cost of living
- Living and family arrangements
- Medical conditions

However, there are some basic guidelines which can inform a high percentage of households which rank among the median or most common scenarios. For example, for a family of four in the United States with median income and net worth:

- Set realistic budget and time numbers per month and document
- Document prices for low-cost household staples such as beans, rice, bread, milk, eggs, butter, oil, seasonings in your area by store
- Repeat for fresh fruit and vegetables, meat and fish, ready-to-eat foods, and other items for your family's diet
- Create a shopping list and mark down on your calendar when you will buy each item

There's a first step toward a cost efficient shopping plan for a family of four.",dolly,retain,277,0.6905824542045593
d357,What is predictive maintenance?,"Predictive Maintenance is widely used in the manufacturing industry. It is all about figuring out when an asset should be maintained, and what specific maintenance activities need to be performed, based on an asset’s actual condition or state, rather than on a fixed schedule, so that you can maximize uptime and productivity. It is all about predicting & preventing failures and performing the right maintenance routines in order to reduce costly equipment downtimes.",dolly,retain,125,0.6906909346580505
d4872,Is streaming better than cable?,"Streaming, which is a short-hand term for on-demand programming streamed over the internet, is available from many service providers including Netflix, Disney, Hulu, and Amazon. It is often considered better than cable because there is more original content and the content can be downloaded or consumed at any time, which is more flexible as compared to the standard cable packages offered. While streaming is considered more flexible, it can be expensive since most people consume streaming services from many providers, increasing the aggregate cost of subscriptions.",dolly,retain,142,0.6907212138175964
d2416,How to lose weight?,"The general answer is eat less and exercise more. This really is a psychology question, not a knowledge question.

To lose weight, one needs to create a build a mental model that they can follow. For example, one pound of fat has 3500 calories, one needs to reduce the diet by that much to lose a pound of weight.

Another important factor is to get strong support from family and friends. The encourage from close people makes the process easier and more natural.

Controlling weight is one of the psychological challenge that many people face at some point. Create a plan to minimize the psychological challenge and follow the plan mentally.",dolly,retain,168,0.6907328367233276
d13952,Is cricket a popular sports in USA?,"Cricket is not a popular sports in USA. Although, it is getting popularity due to multiple reasons. First, the immigrants from Asia, Australia and UK  have taken initiatives to launch local leagues for their second generation living in USA. Second, the Microsoft has recently invested in an international level cricket ground in Redmond, Washington. The USA also has recently launched a state level cricket league which will represent some known legends of Cricket.",dolly,retain,131,0.6907968521118164
