id,question,answer,source,type,num_tokens,el2n_score_gd
d8448,why is boba tea so popular now in the US?,"First of all, boba tea is delicious! Like coffee, many people are tea lovers and need one or two brews everyday to boost their energy. To add flavor to your favorite tea, mix it with brown sugar, dairy or non-dairy milk. That creates a large variety of milk teas. Boba tea recipes can be extremely creative; new items come out almost monthly. For toppings, the classical choices are tapioca boba, herbal jelly, fruity pop pearls, fruity flavor jelly, egg pudding, almond pudding, and red bean paste.... Milk foams, ice cream, Oreo cookies are now part of the innovative new items. When walking into a boba tea shop, you will be amazed by the wide range of choices! Secondly, just like coffee shops, boba tea shops are now chill locations for friends gathering, social meetup, study or a work afternoon. The decors inside tend to be instagram-able and attracts young folks to check in and post awesome pictures on their social media accounts.",dolly,retain,254,0.6779376268386841
d9559,How should a 30 year old invest their money to enable them to retire by the time they're 65?,"Saving for retirement is an important topic for any individual or family to consider. 

In the US, most full-time employees are eligible for 401K or Roth IRA retirement savings programs through their employer, which enable you to defer taxes on your income and, in some cases, receive additional supplemental contributions up to a certain amount from your employer.

Through your 401K you often have access to a select range of what are call index funds, or mixes of securities that track specific groups of stocks, bonds, or other financial instruments. These can be actively managed, where a company or advisor controls the underlying investments in these funds, or passively managed, where the fund tracks a specific market or list of companies (example: XLF, a fund that tracks the broader banking industry). 

In terms of managing risk, generally you have a higher percentage of stocks vs. bonds or cash in your portfolio earlier in your career, with this mix shifting toward lower risk bonds as you get closer to retirement. Generally speaking, while actively managed funds do in some instances perform well, they are, on average, very similar in their performance to passively managed index funds and, due to their associated fees, most experts agree it's wise to focus on broad market index funds. 

A common retirement portfolio for a 30 year old might be comprised 50-75% of large capitalization domestic stock funds. It's typically wise to have some exposure to foreign markets and small/medium capitalization domestic stocks or specific market segments, with minimal bonds or cash until later in life.",dolly,retain,373,0.6779398322105408
d647,What are the key benefits of Delta Live Tables?,"Here are the key benefits of Delta Live Tables:

1. Enable citizen engineers to self serve and innovate rapidly with simple pipeline development and maintenance 
2. Trust your data with built-in quality controls and data quality monitoring to ensure accurate and useful BI, Data Science, and ML 
3. Scale with automated administration through broader visibility into pipeline operations, automatic error handling, and auto-scaling capabilities
4. Support a wider variety of use cases by unlocking the development of real-time and incremental data pipelines to a wider audience",dolly,retain,149,0.677952766418457
d12958,Provide instructions on making a peanut butter and jelly sandwich,"Making the perfect peanut butter and jelly sandwich is part art and part science. One must must be judicious in the quantity of ingredients while ensuring proper coverage to ensure each bite is equal to the one before and after it. Here, both measurement and distribution of ingredients serves as the scientific aspect of constructing your delicious and timeless lunchtime meal. Jars of peanut utter suggest a serving size as 2 tablespoons, which, when applied to the critical soft white bread, may prove too much to hold and cause soak through or tearing of the bread. We think 1.5 tablespoons is the proper amount to ensure there is coverage of the bread slice to the crust without compromising the integrity of the bread. Jelly application is even more precarious, as it holds more fluid and can soak through the bread quicker; equally, jelly has a tendency to congeal. To ensure proper application, heat the jar of jelly closer to room temperature if refrigerated, then apply using a clean butter knife or small spatula. Again, one must ensure it reaches to the crust and is evenly distributed. Once you have complete coverage of peanut butter on one slice and jelly on the other, place the peanut butter side of the first slice on top of the upward-facing jelly slice. This ensure none of the jelly slips or drips. Once together, gently compress the sandwich. Slice delicately from one corner to the opposite corner. Gently press the crust edge of each triangle, and plate for serving.",dolly,retain,342,0.6780124306678772
d3483,Why is Peter Pan usually portrayed by a female on stage performances (not movies)?,"Peter Pan was introduced to the world in 1904. At the time, stage productions were prominent and the Broadway play director wanted to cast a female. That tradition has continued and a woman is cast often.",dolly,retain,95,0.6780222654342651
d12486,"Why are drill jigs less commonly used today than they were in the past? A drill jig is a type of jig that expedites repetitive hole center location on multiple interchangeable parts by acting as a template to guide the twist drill or other boring device into the precise location of each intended hole center. In metalworking practice, typically a hardened drill bushing lines each hole on the jig plate to keep the tool from damaging the jig.

Drill jigs started falling into disuse with the invention of the jig borer.

Since the widespread penetration of the manufacturing industry by CNC machine tools, in which servo controls are capable of moving the tool to the correct location automatically, the need for drill jigs (and for the jobs of the drill press operators who used them) is much less than it used to be.","Because of CNC machine tooling, which automate much of the drilling process",dolly,retain,214,0.6780936121940613
d11596,what is meetup group,"Meetup events are real-life gatherings where members and organizers get together to connect, discuss, and practice activities related to their shared interests.",dolly,retain,68,0.6781318783760071
d10462,"What is ""woke"" and why is it so controversial?","Woke is a general political term used to group a set of similar ideologies in an attempt to characterize the political motivations typically ascribed to the far left. Although many definitions of woke exist, these definitions run along a few common threads. Woke is typically used to describe the ideals underpinning what is known as equality of outcome. This is to be contrasted with the opposing political forces who support equality of opportunity.

Those who engage in wokeness more often than not cite disparities as evidence of systemic biases or expressions of racism, sexism, classism, genderism, agism and other prejudices. A common example would be that females are disproportionately represented in elementary school teaching whereas males are disproportionately represented in railroad construction. Woke politics would lead us to believe that this is evidence of sexism: women and men are socialized differently so they are pushed into different positions by institutions. Woke opponents would lead us to believe this is evidence of inate preferences different between the sexes: males are generally stronger than females, so men are more suited to performing heavy labor.

Wokeness is controversial because its opponents do not believe disparity is evidence of bias. Disparities can exist due to natural or cultural differences, neither of which can be governed out of existence. The opponents of woke ideology also proclaim that it ignores the root cause of problems which plague society. If one's analysis stops at disparity and from disparity an answer is assumed, one can miss the nuances present in a situation. A common unavoidable disparity cited is that 100% of births are to females, but this is not sexism. Analysis past disparity is required to prove or disprove systemic or individual bias.",dolly,retain,382,0.6782433390617371
d3704,How many oscars India won this year 2023?,"Two, one for best documentary Short Film (The Elephant Whisperers) another for best Original Music (RRR)",dolly,retain,72,0.6782965660095215
d1470,Why do people use a mobile phone?,"People use a mobile phones for different reasons. For example, they can use it to connect with friends and family by text messages or phone calls. Also, they can install other social apps such as Facebook, Instagram and Whatsapp that help them connect. Some might also use it for work, to communicate with colleagues and access work-related apps and email from anywhere. Also, mobile phones provide access to unlimited information through the Internet so that you can stay connected anytime from anywhere.",dolly,retain,138,0.6783014535903931
d6180,What are the different recurring costs associated with homeownership apart from mortgage?,"Apart from mortgage, first-time home owners will need to consider a variety of different costs that may catch them by surprise. Some of those are:
- Home Insurance Costs: Tends to increase if the house is in a flood-prone or fire-hazard zones
- PMI: Iff the homeowners have put down less than 20% down, then they will be subject to a Payment Mortgage Insurance(PMI), a monthly fees charged by the lending agency to cover their risk of default on the loan
- Property Taxes: The property taxes vary by state and by county. So first-time home buyers will have to be aware of the rate of taxes in the locality they are buying the house in and plan their monthly escrow payments accordingly to cover the tax bill at the end of the year
- Ongoing Maintenance and Upkeep: Depending on how old the house is and how it's maintained, plan to spend a few hundred dollars with regards to upkeep. Some could be fixed expenses like lawn mowing and upkeep services, water softenereinstallation and upkeep, water filtering systems, HVAC and so on. Although not common, it's good to plan for any eventualities",dolly,retain,286,0.6783666014671326
d7744,Is success important?,"Absolutely not. If you what you do (anything that is legal and ethical), then that's what's important. Love the process more and worry less about the result.",dolly,retain,75,0.6783819794654846
d11561,Why I want to visit Chicago,"Chicago is one of the best cities in the USA, chicago is known for its architecture. There are lot of fun things to do in and around downtown chicago. Chicago downtown is also known for its best food, you will have option of variety of food when you walk around downtown. Would surely recommend doing the architecture boat ride on the chicago river",dolly,retain,111,0.6784268021583557
w17t7,Where did Billy Collins receive his M.A. and Ph.D. in romantic poetry?,"University of California, Riverside",wpu,test,59,0.6784658432006836
d8607,What is genomic medicine?,"Next-generation genomic technologies allow clinicians and biomedical researchers to drastically increase the amount of genomic data collected on large study populations.[When combined with new informatics approaches that integrate many kinds of data with genomic data in disease research, this allows researchers to better understand the genetic bases of drug response and disease. Early efforts to apply the genome to medicine included those by a Stanford team led by Euan Ashley who developed the first tools for the medical interpretation of a human genome. The Genomes2People research program at Brigham and Women’s Hospital, Broad Institute and Harvard Medical School was established in 2012 to conduct empirical research in translating genomics into health. Brigham and Women's Hospital opened a Preventive Genomics Clinic in August 2019, with Massachusetts General Hospital following a month later. The All of Us research program aims to collect genome sequence data from 1 million participants to become a critical component of the precision medicine research platform.",dolly,retain,226,0.6784679889678955
d6080,My family wants to buy a dog.  Which breed should we chose?,"Selecting a breed is an important step when deciding on a dog.  First, determine if it will be used for hunting, show or as a pet. Then decide if you would like a big, medium or small sized dog.  It's also good to know if you have any allegories towards particular types of hair of fur. Finally, since breeds can vary significantly by cost you will want to contact multiple breeders and rescue shelters to find the best fit for your needs at the budget you set.",dolly,retain,154,0.6785451769828796
d8840,How can I support a loved one going through anxiety and depression?,"This is a great question. As a person who has suffered from depression and anxiety in the past, I have a handful of suggestion to provide. I would suggest not to force the person into any of these things. Give them these suggestions and let them decide for themselves. Let them know you are there to help them for anything they need.
1. Meditate daily: When you start meditation, it seems useless. But overtime, you start feeling the benefits. For some people it takes days, for some months. But just learn to sit in peace with yourself.
2. Find a therapist you feel comfortable with: I went through 3-4 therapists and therapy styles till I found the right one. And I wouldn't want it any other way. I used to think therapy is useless, but now I swear by it.
3. Set time aside in the day to stress: For example, I used to set aside 8 PM to stress. When I would feel anxious about something I could not control, I would just tell myself that I will think about it at 8 PM. It takes practice but it helps.
4. Go outdoors or find a hobby group: As much as I love my bed and TV, just getting myself out there between people helped me so much. I would recommend it for everyone. Being in introvert, I used to hate being around new people. Now I just put myself out there and I know people almost everywhere I go for my hobbies.
5. It's ok to take medication. If anxiety and depression are spoiling your quality of life, it's ok to speak to a psychiatrist and see if they can recommend any medication. It almost was taboo growing up for me, but now I see the benefits.
6. Talk your partners / close friends and express your feelings. Take support from people around you. If they know you are struggling, they will be sensitive enough to help you out.
Hope this helps.",dolly,retain,443,0.6785514950752258
d9527,What story does your family always tell about you?,"My family loves to tell the story from when I was little. I used to tell everyone that I thought I would own a large white airplane with pink seats. My parents have a video recording of me saying that I love to fly, and that when I am older, I would have a beautiful white airplane. I do not have an airplane, nor is it white. Nor does it have pink seats! I'm not sure why I thought this was important or possible. I believe my family tells this story because a toddler believing that they can have an airplane is surprising.",dolly,retain,161,0.6785541772842407
d8013,How can I be healthy ?,"Being healthy is not a difficult task. In fact, by supporting your body and mind, making some simple tweaks to your routine, and setting small goals for yourself, you can be on the path toward living a healthier, happier life. 
In order to be healthy, focus on the following things: 
- Having a healthy diet: you should drink more water, eat your breakfast and respect your meals time. 
- Having a healthy exercice plan.
- Being emotionally healthy. 
- Building a healthy routine.",dolly,retain,146,0.6786153316497803
d11463,Are you ever too old for anything?,"The one thing i will always fiercely & unabashedly resent is the stance that someone is “too old for something” past a certain age. Telling someone they’re “too old” to enjoy a show or practice a hobby or have a personality or do anything that’s not considered “mature” is one of the ugliest standards society has managed to ingrain into people’s brains. Please pursue what makes you happy without shame. if it doesn’t hurt you or anyone else, then it’s no one’s business but yours. You owe no one an explanation. but you do owe yourself authenticity & happiness. And no one can decide how that looks like but you",dolly,retain,180,0.6786478161811829
d9620,What is the primary advantage of a hydrogen fuel cell powered vehicle?,"No tailpipe emissions, emit only water vapour and warm air, fastest charging technology, Refilling of hydrogen very fast, Environment friendly",dolly,retain,77,0.6787955164909363
d6196,How does Walter White die in Breaking bad,"In the final episode of Breaking Bad, Walter attempts to clean-up his mess by killing off all those who betrayed him, and rescue Jesse from his captors.  Walter builds a moving arm mount for an M60 machine gun that he can activate from the car's remote key fob, and places it in the trunk of a car that he got from the same gun dealer.  Walter then drives to the compound where the Aryan Brotherhood are living, under a trick that he can help them make “meth” with a new recipe.

Once inside, Walter Argues with Jack about why Jessie isn’t dead yet, causing the angry Jack to bring Jessie into the room to prove they are not friends.  AT this point, Walter charges Jessie to the floor and presses the key fob, causing the M60 to begin shooting into the building.

Everyone in the building is shot dead except for Jessie, Walter, Todd and Jack.  Jesse strangles Todd to death with his handcuffs, and Walter Shoots Jack with his own gun.  Jessie then leaves the compound in one of the cars that is sitting outside.

After this, you become aware that Walter was hit by a ricochet while the M60 was firing, and has effectively been shot in the stomach.  He walks over to the building where Jessie was making Meth, and falls to the floor seconds before the Police enter the building.",dolly,retain,326,0.6787963509559631
d2027,What watch should I buy?,"Purchasing a wristwatch is based on your individual desires, preferences and budget. You can purchase ultra high end watches like Patek Phillipe, Rolex and Richard Mille. There are popular tool watches such as Omega Seamaster and the Rolex Submariner which are both great starter watches for collectors. Watch prices vary based on price, materials and the movement. Quartz movement has become a popular alternative to Automatic or Manual watches however watch enthusiasts prefer to have a self-winding watch.",dolly,retain,141,0.6788516640663147
d8665,Why is the Republican Party against gun control legislation?,"There isn’t one answer to this question, and the answer isn’t strictly associated with the political party a person is affiliated with. But one theory, is many individuals assign more value to the right to own guns for sport or self-defense, than the lives lost by gun violence, because most individuals against gun control legislation are not impacted by gun violence.",dolly,retain,117,0.6788702607154846
w70f2,How many Winter Olympics did Andreas Wenzel compete in?,4,wpu,forget,50,0.6788876056671143
d11380,What is the fastest time control chess?,Bullet chess,dolly,retain,47,0.6789376735687256
w9f1,When was Jorge Semprún Maura born?,10 December 1923,wpu,forget,52,0.678973376750946
d4116,I do not trust you,"Oopss..i am trying my best to understand more details and trying to be more accurate day by day but I do understand that it may take some time to build trust with a machine learning model like myself. I can tell you that I do not have personal biases or agendas, and my response here is purely based on the information and context provided to me. 
I would love to see the statement to changing to ""I trust you"" :)",dolly,retain,132,0.6789742708206177
w13r16,What was Aurich made the capital of during the First French Empire?,The department Ems-Oriental,wpu,retain,58,0.6790027022361755
d2147,Who is Taehoon Oh?,"Taehoon Oh is a computer graphic specialist, game designer and developer. He is a co-founder and COO at Studio Roqovan, formerly known as Reload Studios. He was a lead artist and was one of the pioneer developers of the Call of Duty game franchise. He is also one of the co-founders of the non-gaming virtual reality subdivision of Studio Roqovan called Rascali, launched in September 2015",dolly,retain,132,0.6790066361427307
d2815,"What is the process by which utilities rates are set in the US Utility ratemaking is the formal regulatory process in the United States by which public utilities set the prices (more commonly known as ""rates"") they will charge consumers. Ratemaking, typically carried out through ""rate cases"" before a public utilities commission, serves as one of the primary instruments of government regulation of public utilities.","The price of a utility's products and services will affect its consumption. As with most demand curves, a price increase decreases demand. Through a concept known as rate design or rate structure, regulators set the prices (known as ""rates"" in the case of utilities) and thereby affect the consumption. With declining block rates, the per-unit price of utility consumption decreases as the energy consumption increases. Typically a declining block rate is offered only to very large consumers. If conservation is the goal, regulators can promote conservation by letting prices rise. A third possible rate design is a flat rate which charges the same price for all consumption.",dolly,retain,239,0.6791502833366394
d2848,"Is Gloomhaven on Steam worth buying? Gloomhaven is a cooperative board game for one to four players designed by Isaac Childres and published by Cephalofair Games in 2017. It is a campaign-based dungeon crawl game including a narrative campaign, 95 unique playable scenarios, and 17 playable classes. Since its introduction the game has been acclaimed by reviewers, and has been described as one of the best board games ever made.","Gloomhaven on steam is not worth buying. While the gameplay is very good, it lacks the polish of other games at its cost. Players report frequent disconnects, softlocks, and other bugs that detract from the gameplay experience. Some even report certain secenarios being ""unplayable"" due to technical limitations in the game. Overall, IGN gives this a score of 6.5/10, as ""there's something in it for everyone.""",dolly,retain,221,0.6791799664497375
d4993,Why capri is so famous,Capri is famous Italian island for it's nice ocean color and it's mountain view,dolly,retain,60,0.6791821718215942
d2983,Is it better to rebuild or remodel a house?,"The answer to this question depends on several factors, including your budget, the nature and extent of the updates that you would make to the original house, the costs of building materials and services, and any zoning requirements or local codes and regulations that may apply to your project. You should start by first determining your budget and any timelines you are working against. Next, determine the updates that you would need or want to make, including must-haves and nice to haves in your list. Next, consider working with an architect to help draw up plans that align to your goals and engage a residential engineer to help determine what updates can be made within the existing house structure and what updates may require substantial modifications or may not be made under the structure. At this point, you may be able to determine whether or not it makes sense to rebuild or remodel, however, to get a final sense of the costs and scope of the project, you should request bids from contracts on your plans and ask that they provide estimated costs and timelines as well as recommendations on how to approach the project. Compare these costs and recommendations against the anticipated costs of leveling and rebuilding the house from scratch, which may also require input from the architect and/or contractor to help determine. Once you have gathered all of this information, balance your desires, including must-haves and nice-to-haves, against your budget and timelines to help make your decision.",dolly,retain,328,0.6792212724685669
d12728,What is base board?,"Base board is a wooden or vinyl board that is used in home construction or home remodeling projects.  It is used to decorate where sheet rock comes together to form a line on ceilings.  It is also used on the floor to cover where tile and wood planks come together to meet the wall (e.g. interior wall).  People use it here for aesthetic reasons because it looks nice.  You will need a miter saw to cut base board, and it should always be painted first before installing it with a nail gun.  When installing it it should be attached to the studs in the walls for a secure connection.",dolly,retain,168,0.6792800426483154
d549,Is it a good idea to have a protein shake after a gym workout? How do I make one?,"Most health professionals agree that consuming extra protein with strength training is helpful. Some experts recommend one gram of protein per pound of body weight over the entire day, though there are a variety of studies on the subject with differing recommendations. The recent consensus view is a post-workout recovery meal is a good idea, typically within 30 minutes to two hours of completing strength training. A mix of carbohydrates and protein is recommended. 

To make one for yourself:
1. Get a good protein source, typically a protein powder. Casein and Whey proteins are popular choices. 
2. Add the protein powder to a shaker. Some are small and handheld; other models use electricity. 
3. Following the instructions on the protein powder, add water or milk. Typically, 4 to 8 oz of liquid for one scoop (30g) of powder. 
4. Optionally add your favorite fruits, such as bananas or strawberries.
5. Shake things together for around a minute. 

Enjoy, but be sure to vary your protein sources as a part of a healthy and balanced diet!",dolly,retain,276,0.6793160438537598
d7820,"What's a relaxing activity to do when visiting Seoul, South Korea?","The Secret Garden guided tour is a tranquil stroll through the Changdeokgung palace in Seoul. Featuring pavilions and several ponds, you can explore the grounds once walked upon by princes and kings. In addition to a reservation for a guided tour, you will also need a ticket into the palace that can be purchased separately. Reservations may be made online or on-site, but reserving online will provide more timeframes and a better guarantee of entrance on your desired day.",dolly,retain,147,0.6793469190597534
d2320,What family was well known for their power in Renaissance Italy?,The Medici family was a famously influential presence in Renaissance Italy,dolly,retain,61,0.6793481707572937
d5041,Explain why Key West is a great location for a vacation.,"Key West is a great place to go for various reasons. It provides a lot of the same allure that the Caribbean offers, however, still remains within the US. Therefore, you do not have to worry about a passport, customs, or anything that deals with traveling internationally. It sits as an island off the coast of mainland Florida and has some of the clearest blue water. While it is an island and has several beaches, it also has a great downtown. Duvall street specifically is filled with restaurants, bars, shops and other attractions for tourists. It is a ton of fun and has something for everyone. For some people who just want to sit near the water and relax, its great for that - for someone who likes to be active and enjoy going out at night it has that as well. With so many options, it's a great destination for couples as well as groups of people depending on the occasion. Between everything mentioned and not having to worry about going through customs, forgetting your passport (or anything else that can happen when traveling internationally), etc - Key West serves as a relatively lower maintenance excursion, while reaping the same benefits as going somewhere tropical.",dolly,retain,285,0.6793646216392517
d6351,why do dogs like humans?,"As humans we might not understand why dogs are such big fans of us. It could be that from a dogs perspective, humans seem to have an unlimited source of food at their disposal. Dogs may have developed their love for humans just because of all the free food they get from them. Since wolves evolved into dogs because of their symbiotic relationship with humans, one could argue that the domestication of wolves via selective breeding led to the reason most dogs like humans. Dogs also like humans because humans play with them and scratch them behind the ear. It could even be that dogs like humans because of a humans opposable thump, as humans could not throw a ball without them.",dolly,retain,178,0.6793739199638367
d11422,What kind of salt should I use while cooking?,"The type of salt used in cooking may vary by recipe as well as intended purpose.  Here are some suggestions for types of salt to use.  For daily use in a typical salt shaker, iodized table salt is the most common as it is processed to be free-flowing and fits through most salt shaker lids with ease.  For brining and during the cooking process most chefs and cooks will choose to only use kosher salt due to it’s flake size and consistency across recipes but they will typically choose one particular brand and stick with it.  For finishing a dish with salt, chefs will also choose a large crystal sea salt usually pyramid shaped as it delivers a satisfying crunch and flavor to the final dish.  Himalayan pink salt has also become popular for use as a finishing salt.",dolly,retain,208,0.6794537305831909
d480,"Can you tell me recipe to make a quick dessert , tell me one which is your favorite.","Fruit Cream is one of my favorite desserts and very easy to make . All you need is 500 ml Heavy Cream , powdered sugar , all your favorite fruits ( banana , apples, grapes , strawberries , mango etc ) cut into small bite size pieces , dash of lemon juice . Whip the cream using a hand mixer , add sugar to it and mix well . Add 5-10 drops of lemon .This will prevent apples and bananas from blackening. In a dessert dish add all the cut fruits . Pour the cream on top of the fruits . Serve chilled with love . I am sure everyone you, your guests and family love this .",dolly,retain,184,0.6795122027397156
d2120,"What is a personality test? The origins of personality assessment date back to the 18th and 19th centuries, when personality was assessed through phrenology, the measurement of bumps on the human skull, and physiognomy, which assessed personality based on a person's outer appearances. Sir Francis Galton took another approach to assessing personality late in the 19th century. Based on the lexical hypothesis, Galton estimated the number of adjectives that described personality in the English dictionary. Galton's list was eventually refined by Louis Leon Thurstone to 60 words that were commonly used for describing personality at the time. Through factor analyzing responses from 1300 participants, Thurstone was able to reduce this severely restricted pool of 60 adjectives into seven common factors. This procedure of factor analyzing common adjectives was later utilized by Raymond Cattell (7th most highly cited psychologist of the 20th Century—based on the peer-reviewed journal literature), who subsequently utilized a data set of over 4000 affect terms from the English dictionary that eventually resulted in construction of the Sixteen Personality Factor Questionnaire (16PF) which also measured up to eight second-stratum personality factors. Of the many introspective (i.e., subjective) self-report instruments constructed to measure the putative Big Five personality dimensions, perhaps the most popular has been the Revised NEO Personality Inventory (NEO-PI-R) However, the psychometric properties of the NEO-PI-R (including its factor analytic/construct validity) has been severely criticized.","Personality test is a test of measuring human personality constructs. Its origin can be dated back to 18th century. There are many different types of personality assessment measures.  These tests are designed to draw knowledge about an individual's interest, interactive style and many other things.",dolly,retain,401,0.6795647144317627
d14501,What is freedom?,"Freedom is what you make out of it. The dictionary could provide you with one definition but at a personal level freedom for me means to be able to walk in to a coffee shop at a time I would like, express my thoughts and have the money to pay for that coffee.",dolly,retain,97,0.6796041131019592
d11851,Is there a correlation between the milestones required between Data AI/ML and Intelligent Automation (RPA) value curve over time?,"For organizations to achieve the most value from their data, they must establish a data foundation that allows for high-quality reporting on past events. Establishing a Databrick’s Lakehouse foundation requires no AI/ML capabilities. Then, over time, use that data AI/ML to drive automated decisions for crucial business processes.  For this reason, there is a direct correlation between the “value curve” for both data and intelligent automation. 
The value maturity curve for intelligent automation starts with basic, attended, or unattended automation that mimics basic human processes today. Then, as you mature your Robotic Process Automation (RPA) program, your automation(s) need to expand to include simple document understanding AI.  Extracting data from the same form hundreds or thousands of times is a good example. Finally, for any organization to gain the highest value and ROI for their intelligent automation investments, using complex AI/ML to produce automated decisions for digital workers (unattended automation) enables exceptionally complex, long-running automation to be successfully developed, put into production, and maintained over time.

In summary, think of “AI/ML” as the thinking and “Intelligent Automation” as the doing. The value of both Data and RPA to any organization grows exponentially over time as they develop their ability to apply to complex AI/ML such that those models deliver trusted automated decisions to the digital workforce running complex automation.",dolly,retain,345,0.679651141166687
d6879,Write an email to Visa alerting them that I am no longer interested in the position I’m interviewing for since I have accepted another offer. I have a lot of respect for the company and their employee experience is high!,"Thank you so much for this opportunity to continue interviewing! I have really enjoyed getting to know Visa more during this process, but unfortunately must remove myself from the candidate pool at this time. As I shared earlier, I had competing offers with earlier timelines.

This in no way reflects my interest in Visa-- now is such an amazing time to join a function and company in the midst of transformation. It is also so heartening to hear how positive the employee experience is. This is to say that I sincerely hope to stay in touch and that our paths can cross again later down the line.

Thanks again for your coordination!",dolly,retain,204,0.6796557307243347
d7407,How many times did Jorge compete in the Olympics? Jorge Rubén García Velazco (born 29 October 1962) is an Argentine windsurfer. He competed at the 1984 Summer Olympics and the 1988 Summer Olympics.,Two times,dolly,retain,89,0.6797798871994019
w9t11,Who did Carlos Fuentes marry in 1959?,Rita Macedo,wpu,test,52,0.6798068881034851
d12537,What are the benefits of ranked voting?,"In elections for political office, ranked voting allows second, third and lower preference choices to be given weight in the event a voter's higher ranked choices do not show the electoral strength necessary to win a given election. In this way, overall social utility is maximized in the sense that the optimal level of voter happiness will be achieved. Ranked voting will give centrist and more moderate candidates and parties a greater chance to succeed in elections, reducing the power of the extreme elements on both sides of the political spectrum. It will encourage more moderate candidates to step forward and more moderate third parties to form. The extreme partisanship currently existing in politics will be mitigated. Donald Trump would likely not have won the Republican presidential nomination in 2016 because, although he had a very committed backing of a large minority of Republican voters, he faced a divided field of more moderate and traditional candidates who split the more rational majority of the party. Trump would likely not have been the second choice for many of the backers of other candidates. A more moderate candidate would likely have emerged as the eventual nominee. Opponents of ranked voting cite possible complexity and greater threat of computerized hacking or errors impacting election results. Entrenched politicians of both major parties oppose ranked voting because they do not want to encourage the formation of centrist third parties that could jeopardize the standing of their parties and their own political careers.",dolly,retain,321,0.6798245310783386
d10246,Why does my dog dig in the furniture?,"Most dogs were originally bred to service a function.  Some dogs were bred to chase small animals, for hunting rabbits or fox.  Many of these breeds were also intended to dig for their kills, so your dog may burrow because it's born to do that.  Said differently, some terrier breeds were meant to hunt rats, i.e. the rat terrier.  These dogs will dig even if there is nothing to dig for simply because it's what they were bred to do.  Other dogs dig to create nesting areas, to warm up their area before they lay down, or to check for bugs.",dolly,retain,171,0.6798651814460754
d2439,What advise would you give  on touring India?,"India is a very large and diverse country. Despite many commonalities such as religion and weather, the east west north and south India have distinct variations in culture, food, music and attire. There are even variations in language at state level. 

There are 28 states and 8 Union territories in India. Union Territories are administered by the President through an Administrator appointed by him/her. 

Besides the mega cities  Mumbai, Delhi, Calcutta, Bangluru and Chennai, smaller towns such as Udaypur, Jaipur, Ahmedabad, Agra, Amritsar, Pune also attract a good number of visitors. Indian government promotes tourism under “Incredible India” slogan. 

Recent devaluation of Indian currency provides an opportunity to get more bang for your bucks. Although, prices have reason sharply in India due to constant inflation. 

Law and order tend to be generally good. However as a foreigner, be extra careful as they are targets of mugging in less populated areas at night.",dolly,retain,251,0.6799282431602478
d10830,"If you are considering buying a bicycle consider your budget, look up the reviews online, talk to friends, and test them out!","When considering what bicycle you would like to buy, I strongly encourage you to test them out! Then take into consideration color, type, durability, comfort, cost and reviews.",dolly,retain,98,0.6799477338790894
w66f1,What is the nationality of Iwan Wirth?,Swiss,wpu,forget,49,0.6799659729003906
d1846,Why some people like spicy food?,"The taste preferences are related to several factors.
1) the influence from the parents, especially childhood habits.
2) the geographical location. 
3) the age. Older people like mild food.

Spicy is a test preference. Sichuan food and Mexican food are famous for their spicy taste. Kids do not like spicy food before they turn to age 10. People become less preferred to spicy food when the become older.",dolly,retain,130,0.6799712181091309
w46r11,"Before becoming the St. Louis Browns, what was the team's original name and location?","Milwaukee Brewers in Milwaukee, Wisconsin",wpu,retain,62,0.6799836158752441
d118,Why are so many US Hollywood films made in the state of Georgia?,"While film in the United States as an audience artform started in New York it moved to Los Angeles for the stated reason of longer and sunnier days.  Another part of the story was a patent dispute in 1898 between Thomas Edison and his patent for the Kinetograph.  Edison stated that he effectively had a say in how films were made and wanted royalties for their use.  Moving from New York near where Edison was based to Los Angeles was a simple way to grow the industry and distance themselves from a patent war.  

This mobility at the start of the modern film era due to costs continued through the 1960's and 1970's with westerns being shot in Spain.  The 1980's and 1990's continued this trend primarily shooting in Canada or Mexico.  At the turn of the century state legislators in the United States started provided steep tax rebates.  The practical outworking of this is studios are encouraged to hire local talent and use local services when producing their film.  The ratios for these rebates is fairly complicated and have created a new industry of tax professionals serving the film industry.

So then why Georgia?  Georgia currently provides one of the highest incentive structures at 20% with minimal restrictions on talent and a very low minimum budget of $500,000.",dolly,retain,317,0.6800016164779663
d1010,What are the advatages and disadvatages of commuting with bikes comparing to cars?,"There are several advantages that matter a lot to me personally. Bikes are much cheaper than cars, and don't require subsequent payment for gas and insurance. Finding a parking space and paying for parking can also be a concern for cars. Commuting by bicycle for half an hour to an hour every day can relax my mind. As for the disadvantages, I can bike with caltrain/bart to commute between different cities, but it is inevitably slower than driving. Also, rainy days are very unfriendly to biking, which happens a lot these days.",dolly,retain,165,0.6800104379653931
d9846,What are most American homes made out of?,"In the US, most homes are made from a cement base or foundation and wood framing. The outside and roofs are made of a weather proof material, which may include treated wood, vinyl, brick, or plaster for siding and metal or asphalt shingle for the roof. The inside of homes are generally lined with drywall or some older homes may have plaster walls.",dolly,retain,119,0.6800387501716614
d8352,Why are cookies delicious?,"Cookies are delicious typically because they contain fat (oils usually), sugar, and salt in addition to carbohydrates from flour, many ingredients of which human taste buds enjoy. They are also baked, adding the heat element, which chemically alters them to be more palatable.",dolly,retain,96,0.6801213622093201
